images,x,y
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_072.jpg,317.41,278.76
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_073.jpg,286.64,271.72
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_074.jpg,209.1,281.58
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_075.jpg,285.24,274.2
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_076.jpg,242.64,264.28
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_077.jpg,288.54,260.49
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_078.jpg,200.57,290.0
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_079.jpg,258.39,254.06
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_080.jpg,250.18,252.42
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_081.jpg,269.28,154.81
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_082.jpg,217.29,266.26
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_083.jpg,304.69,319.63
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_084.jpg,316.28,274.3
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_085.jpg,270.97,277.71
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_086.jpg,279.67,264.88
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_087.jpg,195.7,259.79
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_088.jpg,338.35,236.76
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_089.jpg,253.93,236.31
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_090.jpg,191.72,281.01
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_091.jpg,202.53,277.1
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_092.jpg,275.83,264.8
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_093.jpg,256.37,256.37
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_094.jpg,293.02,249.13
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_095.jpg,283.9,290.15
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_096.jpg,290.68,273.82
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_097.jpg,263.1,261.03
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_098.jpg,278.81,249.14
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_099.jpg,234.84,270.31
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_100.jpg,216.74,296.0
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_101.jpg,192.3,257.49
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_102.jpg,236.09,261.7
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_103.jpg,208.21,216.57
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_104.jpg,328.41,313.49
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_105.jpg,217.83,246.4
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_106.jpg,308.27,259.04
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_107.jpg,233.27,310.63
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_108.jpg,301.6,279.84
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_109.jpg,288.17,269.7
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_110.jpg,256.3,280.47
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_111.jpg,286.07,278.76
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_112.jpg,244.67,237.84
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_113.jpg,257.52,273.34
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_114.jpg,321.6,270.91
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_115.jpg,288.31,267.12
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_116.jpg,188.41,274.68
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_117.jpg,311.44,295.62
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_118.jpg,182.35,278.66
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_119.jpg,228.9,263.69
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_120.jpg,186.52,270.31
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_121.jpg,305.64,241.47
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_122.jpg,290.18,289.43
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_123.jpg,296.59,249.22
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_124.jpg,219.66,320.75
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_125.jpg,282.55,301.05
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_126.jpg,214.64,250.86
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_127.jpg,356.69,280.54
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_128.jpg,188.45,273.17
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_129.jpg,183.37,279.53
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_130.jpg,250.47,275.42
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_131.jpg,279.68,299.87
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_132.jpg,185.95,273.77
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_133.jpg,269.49,241.38
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_134.jpg,235.08,254.1
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_135.jpg,226.3,298.74
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_136.jpg,212.3,268.18
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_137.jpg,267.34,247.34
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_138.jpg,222.09,288.02
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_139.jpg,308.48,300.12
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_140.jpg,210.77,320.63
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_141.jpg,340.61,238.1
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_142.jpg,274.58,279.35
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_143.jpg,269.14,225.1
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_144.jpg,315.35,277.09
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_145.jpg,188.29,268.77
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_146.jpg,246.22,247.88
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_147.jpg,285.13,282.56
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_148.jpg,252.09,249.09
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_149.jpg,264.47,192.39
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_150.jpg,242.92,242.92
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_151.jpg,240.33,254.06
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_152.jpg,219.28,303.49
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_153.jpg,217.72,339.89
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_154.jpg,275.81,302.86
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_155.jpg,241.86,226.14
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_156.jpg,313.27,276.38
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_157.jpg,204.2,260.86
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_158.jpg,221.27,290.88
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_159.jpg,226.01,272.68
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_160.jpg,184.85,309.08
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_161.jpg,187.58,268.73
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_162.jpg,309.73,285.73
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_163.jpg,271.95,346.77
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_164.jpg,236.17,268.11
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_165.jpg,228.86,310.57
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_166.jpg,314.93,241.83
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_167.jpg,283.8,291.55
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_168.jpg,242.93,232.32
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_169.jpg,175.26,290.65
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_170.jpg,273.72,291.23
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_171.jpg,233.84,338.19
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_172.jpg,203.22,265.93
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_173.jpg,208.59,268.17
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_174.jpg,286.1,296.11
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_175.jpg,267.59,253.68
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_176.jpg,314.55,290.5
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_177.jpg,192.78,316.61
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_178.jpg,186.29,268.69
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_179.jpg,312.13,275.67
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_180.jpg,362.77,248.61
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_181.jpg,248.17,213.99
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_182.jpg,187.55,273.19
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_183.jpg,317.31,264.21
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_184.jpg,187.48,274.97
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_185.jpg,221.09,335.81
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_186.jpg,295.79,295.05
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_187.jpg,293.17,265.25
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_188.jpg,183.81,269.81
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_189.jpg,217.53,335.41
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_190.jpg,314.87,273.83
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_191.jpg,185.79,268.76
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_192.jpg,312.09,278.68
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_193.jpg,199.9,262.05
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_194.jpg,188.41,272.0
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_195.jpg,190.81,274.8
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_196.jpg,190.6,275.46
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_197.jpg,311.53,276.45
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_198.jpg,179.57,269.29
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_199.jpg,317.14,276.08
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_200.jpg,320.69,283.3
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_201.jpg,186.9,270.42
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_202.jpg,194.8,276.45
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_203.jpg,183.1,273.83
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_204.jpg,321.23,273.76
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_205.jpg,193.05,272.0
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_206.jpg,335.69,298.99
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_207.jpg,221.16,273.24
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_208.jpg,325.26,279.88
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_209.jpg,258.84,256.3
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_210.jpg,191.25,272.0
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_211.jpg,316.5,275.52
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_212.jpg,185.57,276.04
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_213.jpg,191.42,269.81
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_214.jpg,259.06,258.61
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_215.jpg,196.32,286.77
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_216.jpg,260.33,207.19
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_217.jpg,185.39,268.69
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_218.jpg,194.73,271.54
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_219.jpg,320.36,276.11
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_220.jpg,324.76,279.97
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_221.jpg,185.22,268.78
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_222.jpg,318.71,278.35
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_223.jpg,236.13,288.46
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_224.jpg,257.57,218.87
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_225.jpg,319.2,273.28
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_226.jpg,322.5,264.82
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_227.jpg,173.46,260.86
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_228.jpg,318.67,270.42
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_229.jpg,323.25,269.3
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_230.jpg,321.92,272.65
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_231.jpg,192.67,276.46
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_232.jpg,312.96,271.01
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_233.jpg,321.05,278.73
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_234.jpg,280.06,278.27
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_235.jpg,197.2,265.28
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_236.jpg,186.05,279.97
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_237.jpg,373.59,240.25
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_238.jpg,317.32,273.3
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_239.jpg,205.49,283.91
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_240.jpg,323.42,276.13
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_241.jpg,310.28,266.53
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_242.jpg,183.86,269.29
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_243.jpg,318.23,273.85
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_244.jpg,322.71,263.69
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_245.jpg,182.07,273.77
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_246.jpg,270.49,293.34
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_247.jpg,186.45,276.54
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_248.jpg,318.73,278.7
/media/ubuntu/data2/Fover_center/IDRID/preprocess512/TrainingSet/IDRiD_249.jpg,188.64,271.53
