images,x,y
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/1166c51602ec67429f65148705d37825dfeaaa60#0ac71ae1-b13b-470a-8a05-e0ff3c299b93.8.jpg,145.25,183.6
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/5f2cd276a946ba68c3cb1cfbf631cc2976940af0#dcb75bed-c517-469b-a350-9dba98a78c5f.1.jpg,237.18,204.73
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/f421ff6b9f57830ff927f2ad0035ef454caf7095#794b5cd5-a491-4845-91d7-21125c7062cc.3.jpg,129.16,200.25
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/8c6364e30e723335d46eb58364000db0fa593ac5#3b0c3670-19cb-419a-93c7-d87e9cbdc1e5.11.jpg,76.05,182.73
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/ebdaba9a32d13340d6c37933cdf2852c27d3d543#f4888cda-b57d-4d90-b3c4-92af619c2b48.7.jpg,151.77,205.29
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/ef414018ff216a6b2e596f16f95023f5be78ed56#01b7b66e-f159-404e-ae2e-6c21bb64c8da.10.jpg,275.26,220.56
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/709daecb72c3ae9b7c182cc48cb615df6bb257d7#2522c555-a529-4a74-b5bf-d726eda80778.25.jpg,145.26,124.85
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/a88f284cc1da338f7763e2c1aad8d36b40955e2c#9a3f1ab6-5440-426b-921b-f787dfc184fe.10.jpg,82.39,176.49
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/d389b0385806fbe36257a8d3535c51e66045f14c#1ab348dd-5e76-49cb-a287-ca461c8d6f0f.2.jpg,80.64,168.63
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/f43f2f50aae0b8524b6c70b2ea6dfb1055bb0d81#0b32b1e1-fdf5-4afb-8272-4804b9587823.2.jpg,122.97,159.47
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/80e349d675942a96b7d71a0a4232655979b6f2a0#7d12213b-196c-4269-aec5-7f45dad7335f.10.jpg,343.04,214.63
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/a13a198e8d8768f02542f702049cab5b2a4be8ef#0d67b4ec-b050-4a94-b9ad-89a5f079d2a5.6.jpg,139.12,214.7
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/1f6ae49005a0b98d3f6602bd931b242452975f7a#371167b7-9fac-405c-923e-f41826b6957f.4.jpg,81.27,214.01
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/98cc854c32d20c5077610a5fcc07011a0c03432d#bd9c12e9-89d7-432f-b98a-6d350d245bd6.1.jpg,72.82,216.85
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/6cd8c975a95c85ad07870a3ae8b226768d922b1c#b6d80dbf-669f-447e-92a5-98900b3351ce.16.jpg,220.14,202.87
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/0a41d44392bd1da75f9f7544c69f22d59f30b6b0#5c90510f-d3a6-4659-8eb5-45c1479c6272.16.jpg,227.54,225.35
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/2915503225fd6a075bb943bd7ea4a9ca2acd1eed#3ed367c1-3116-43c6-87f4-56abf554930b.6.jpg,187.29,209.88
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/efd8569a8d63ac762126a1bb179e30e6326793c5#01b7d187-aa09-41d7-be57-43fc803febda.4.jpg,191.89,182.18
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/78a87f96599902b2f382a0768cc29e64688c8459#04db7a25-0c73-4675-82e7-844f40fbe91a.8.jpg,203.84,159.84
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/8a95d9dde24822cd139fdd9e80d53872f45c9ea4#dec8ffaf-d0be-46bd-977d-2be74b821682.6.jpg,131.69,200.49
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/ff69fd27928d539d5151ae1e534dc4372bec89a9#0b261007-26f6-4ad6-8f61-a8a1d88b8372.6.jpg,337.51,237.91
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/debf82086ae5e5dc831ff0b629037b9e0ada2589#0b4fe6f6-87dc-4d02-ac7c-a27fed3b38dc.3.jpg,187.11,182.16
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/6c00031d70ba96d0fbe3971477a577479101fb11#0c27d439-2def-44f3-b404-27f43d158749.6.jpg,96.98,185.21
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/8868cdb49dfea68e368d06e3c9e81caaa112b06f#235a0722-378b-490f-ab65-2c69ca3cabbc.4.jpg,127.77,149.87
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/b764ae70abc153b02a9c8460f392eb3a7e31e518#7ed38d9b-b432-42e8-8861-2f6fe22a0f2f.9.jpg,177.08,320.05
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/4b6f020ebd88b22ffee5e5b2026f9de17569a1eb#0edea6f7-820f-47e0-801e-1461416fb8ce.27.jpg,256.4,216.14
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/9fce6ceca349e8db7c3aef0bfb1278fb85b195bf#0565d852-92a1-4e4c-8df7-9f140aa19761.5.jpg,171.16,239.76
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/62a65c04a5fdd8df91fc6ab35409f4de6da50717#57ca808e-31b8-4e24-ad69-43400bd041b3.1.jpg,167.04,232.34
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/23567e7201e8b8fe17b2ed9d15630d8b13f8d255#7d497a9d-37ac-410f-a51a-660a1b247b8a.23.jpg,97.51,192.36
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/d5fbfaf6b5500cc370f72eb94f8811cf4b500f32#5b07c41e-38e8-4659-92e7-e9bb99aecc19.1.jpg,243.86,213.88
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/4df27503a64d49015815b4aa5fc8d0db84e70323#1f095184-092f-4eca-8870-a284677dc238.10.jpg,172.04,182.6
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/e43a2d6e2900d5e0d450c51ac8be84467fa86d69#afcd5687-eeb7-477b-9174-a0f9b5023774.4.jpg,75.84,228.85
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/0155f628773a67ae6d23b72e26d617242e4714eb#6a38ca8f-5feb-4877-a5e4-b331498ab834.17.jpg,175.4,155.4
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/26e3d81654065bd9ca9eb563879e72e2eb3f2c17#48adc616-e833-4329-8197-16ec6de29227.19.jpg,208.04,180.1
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/64ba24453c1c2610cdee44bf12c88bc9e475fc2f#4a6d8251-9c2f-4a01-ade0-c60a7bc45ac1.4.jpg,51.93,228.41
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/cb9e170d86c3d638d93bce0c83cf7fac6a7efc9c#945d65da-085a-488b-ba6c-39a624c8c682.4.jpg,99.87,216.17
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/852fd0ffaa37746717844f3e530b33b682917d9f#063d1012-3e99-453d-a65d-fd68cc059587.1.jpg,123.04,122.63
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/f316389f279e6bee352ba0d3768aae7c1b43bc26#0e0098e3-2f1a-4b21-8155-0cc94e5095e0.20.jpg,158.82,250.17
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/dcb531a2b63533970ce492ab924173cc17cc580b#0d55fb24-7292-4b2f-9ccf-b7552047d12b.4.jpg,124.28,209.65
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/86b4a0d9de6ba571ef6a6bfe969499c344bd4b12#0799d7ae-121e-4ac2-a4c8-e5d95a95d565.1.jpg,117.26,217.3
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/384e6aadfeec6d428778785e03283efe41364327#1273fc3a-1c39-4638-9f39-5cc5919f0ab0.9.jpg,182.07,193.62
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/50bd3786bb8378ee197ace3d6c4b956abc397209#c59c9904-da19-40cd-83bd-6be4b8600bde.6.jpg,187.02,177.91
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/4a2f18522bd31df07b454c429587e9d93107cbd7#b3847629-693c-462d-9e7a-c680722f9e54.3.jpg,263.06,208.57
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/7e62af9184e941cff38e78c4874e9ac177611bad#55c10863-90f9-4718-b3bd-fa2fa54a4979.5.jpg,35.45,206.16
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/35b44b5d070c00521aaf187de0842b076b345c9d#4861c04a-20f9-4f71-88b1-af6e0a08c916.6.jpg,333.34,231.47
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/5ef0b3bc1db601068df6a0cf0cbfd30d3bd54668#53e2408b-10e5-40aa-8803-fe6a68e9bc73.10.jpg,169.18,178.51
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/ab786b306a548a12c43920f3bb58e21c01e4a614#b1bb1158-4851-4ebb-a207-9517e29c0d17.21.jpg,323.5,201.12
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/a741ac045addc185cf629afd4b4ffb37f2eeb6f2#3e69227e-6b1c-48f2-a697-bc781aaf39bd.4.jpg,335.21,181.42
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/8324c06a91489998a05ea861808f9147f3c966dc#88d220c6-6184-4f01-af52-8407d5fb4a21.11.jpg,229.44,190.89
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/f5be01e32da137f20005aeb5c323d9e6be8f17fb#d88b1d5c-30a6-4e74-886f-a29ffae06e42.14.jpg,310.6,226.23
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/19c033da581e5d97b6acc7b3c43b5b21fb89d8d2#d545faac-debf-46ea-8421-295beb8a8888.23.jpg,303.82,216.63
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/c87f044928a84556f3dfcf789ba84ad82e500d52#463c586f-5a28-4d5e-ada1-9db52cdaf926.1.jpg,146.07,226.97
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/05c58713d2c6bc1d712f48a48f6204862d7700cb#ecb503db-270b-4525-90de-d585ecc772e4.9.jpg,132.99,190.17
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/715f62c11ced18ae2256d4d4f3823dc8d994e97b#827abaf9-6e6e-479d-825e-e150f23edd5e.1.jpg,89.71,200.41
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/d2720336f027c0bc98ff17ab5fd3ae57178362b6#41c23cc2-7143-4c36-9747-ac2576bda6b5.10.jpg,199.33,209.21
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/948c4ec11a61671de8cbf046ce77c5ab3ef88c45#4c6bbf23-6944-4946-8cd6-1d2ed32d2208.7.jpg,327.93,241.74
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/1ec9cc2370ed2b918197cda615924a464991e599#2f17fc8c-a05a-4770-b84c-ec7a5a1b4617.1.jpg,216.55,223.18
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/91c23dd63d1d59f85c6567da99d16502092686c1#7d497a9d-37ac-410f-a51a-660a1b247b8a.17.jpg,217.81,188.57
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/9687d3d7e2af5f1dd6836fff2ddced70adad6c96#144e8641-5dfc-4b3b-8d41-8a9745b8d057.7.jpg,100.58,232.22
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/c70474eca97eecceecbb8cdcab712ca26776386d#2ad3c9c1-de36-4145-9c0a-eccdf8c50855.12.jpg,64.06,207.03
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/2f6cfdbfdee40a3373f2ce13c5e8c152fe3f05e1#072b5d01-0860-45a1-9192-4351306ff1cb.10.jpg,181.31,181.76
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/b2b049c5e317c1a8d7228b30b501545ade6cfd88#45ada651-3b62-4275-bcf3-c163ee65cc73.6.jpg,72.79,212.27
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/45287c0872ca83070d8b457d1b6bb9832b7fc2b0#df60b251-8388-47b5-a521-843cb2932368.2.jpg,181.44,169.51
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/429f19305aea058dee3e314aefdf56c2b8874cf4#58a25ecb-0e38-4cd5-a934-1319003da35d.11.jpg,235.47,176.2
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/4526e203457e11cb6d52dea4abdbc01096b91dc8#81ff98e8-fd17-47e0-9197-0fda3bbc5e76.5.jpg,21.74,216.89
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/169d021bbe9f594a4d47754b6b21e2cebb25b280#12ac877c-df5e-4102-8875-0ab5a1a27722.2.jpg,129.71,145.3
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/c73eb8aefc17f6bb08f1c9a331d757972a578bd7#75c71da3-77a2-4ac6-818f-dd520b3acf4b.7.jpg,122.97,190.45
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/2450e4145c92bd78f2bb9d7a5fc0a360e2602c9e#ad27bcbe-76bf-4232-98d0-977f99bdf728.1.jpg,173.72,185.36
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/ea50a01dbcc8d7ccfb79f001166a0f1a95e0088a#83fb176d-b2e6-4e8e-85ef-bbdc2c2d3d00.3.jpg,166.17,156.41
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/27556c8298df32d78974de0e8aac894cc7d14722#b4f56a67-62de-4547-aff3-b01f92b1312c.4.jpg,217.07,216.01
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/bfb13b764aa30e196538c8051ff9fe67c13aa079#8c170328-013f-43c9-b5d7-ef188a6a0ea6.9.jpg,162.77,207.69
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/43aa01527856a5e24c859f726b09f8643a6b8537#86a4822a-3c79-45de-8240-9472485f7edf.1.jpg,126.14,247.98
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/d576f608774a7d5f1f3e0be7114cf0b05da546a0#b07cc18f-8d10-4987-9fde-931721c69f94.1.jpg,185.54,215.58
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/56b332cf1d227555626264cd7b9f5f8816bb1731#c944de8d-e8cd-4c74-b7bc-b2d202006617.1.jpg,219.42,228.28
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/cc021e932221b051fab134d29a665c14337f560f#8cdb843c-d2c8-4763-9b3a-572ea400fa46.1.jpg,71.91,171.25
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/015b9a09a0c2844a1b073493f555c2bcec00c628#9928ed8e-02fa-426a-87ef-ce0b10265c8c.37.jpg,238.09,205.94
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/82f98ab6946085a3a45aea716e3fa439d4262304#23b8a939-83e2-4d46-a890-362bf29cb636.2.jpg,304.18,216.23
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/52227a5810d6863611b747e13ee2cc5aa94de6b4#1aae4ced-9b21-4dcb-b590-cc7c4b76ee3a.1.jpg,70.17,192.63
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/e9c986c4bd0b7249cc03969da393cb6e6d737a9f#9c72a3d6-3510-4766-a434-fda76d0dd119.14.jpg,192.11,253.68
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/b5c4215c94f37915ea3fb4b86dd9808d0f04b711#745c6f44-6627-4a8d-a154-9a0c136c50ed.11.jpg,188.31,242.43
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/0835420271e4cfbe20f2666104d4df0a7c2ba8f7#bd8881b3-4dfb-48c5-9200-dfb04a7cf726.7.jpg,124.6,141.6
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/83fccd283f81e0358740574bc183feea9e2791db#84c8ed6e-3f05-4d4f-881e-36640366e4dc.11.jpg,148.29,230.96
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/93a68dd7b4f8bd197c9539b8732db668bb2ed2e6#8195ef2d-a165-408f-96a4-fcbb712962d9.5.jpg,300.29,209.62
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/f511b8b596da081aa23d421d8ed8aa23b2e54b61#0b115fee-3223-485d-b1c1-ad0b4733cf66.12.jpg,60.72,179.22
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/4351e05c27daad9893f4c72237c9fb2b13934f4e#0bbad63c-413c-4722-9082-bf2ba6988204.16.jpg,340.14,194.55
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/532e3734e4d6649b2255b1a27d6a4786e608ed44#35adcf8c-7046-44a2-920a-acf814ddf86d.8.jpg,312.37,221.74
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/4a77739dfd7288eadace16b29037ccea6e86b905#d75b58b8-9d94-47f3-854e-e9cfa50dacd9.4.jpg,225.27,169.07
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/fb1198580c500f2395507679f111443ca4fb65ab#ace883f8-5018-40d3-ace4-478f352b08a5.9.jpg,175.77,206.16
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/3fb894aa4dd7f1363c6e3ec0aa81ab7bdb495041#de6144bc-5ed9-4336-a654-0920ffecff1f.14.jpg,345.71,218.73
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/bafb9042145c6d8bcd6fb550fef9c60c6b0dda1f#27900952-70dd-4cd4-b8d7-034f74f827de.4.jpg,81.51,219.25
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/edd40a5f4f18fd71e5b6fc8b901022cc049cd034#7e2fd9b4-8ddf-4562-9420-39b2be8c400a.1.jpg,98.53,197.87
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/b2e8efd2b769ae9ce1c5702d6b6d58d226a705d2#733ad351-9a71-4105-83a8-778d321b5a44.11.jpg,298.39,217.94
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/b2e28d962a473f0d62c1cb98ed576754f8408b64#15ca1cf3-dd39-44fb-9cde-5c56982c82ed.3.jpg,290.09,203.54
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/3e05ff02ef77b55ab0bf6090804325e4cb9db4a9#33e3c662-c26a-421d-9928-2eec17e465bf.4.jpg,84.76,209.65
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/150d3005a922124e8a0330d889a60eef686bb4d8#0bf8d3a5-2b8d-4830-a899-9cc99eff82f8.1.jpg,157.4,175.39
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/0c3ae5b55df802621c471c8831962ea5472235c0#ab08f444-7e82-434f-b514-d4d7a455e52c.1.jpg,236.18,209.21
/media/ubuntu/data2/Fover_center/ROP/20200912/preprocess384/10c74a73c7712eb19daaa4f2e8b41b8957742def#202d1bfa-4362-43c4-91b3-adf7e48e5742.6.jpg,195.61,209.88
